,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
0,0.057,0.058,0.0,0.058,679000.0,970000.0000000001,1000000.0,6000.0,453763000.0,453660702.4,0,317562491.68,426437508.32,4468396.9,22903.99,12972746.0,0.6286175346413924,0.6098965053763441,17464046.89,0.014070921525904561,0.028589254743114797,0.05499404793560474,0.05499404793560474
1,0.057,0.058,0.001,0.059000000000000004,679700.0,971000.0000000001,1000000.0,5000.0,453763000.0,453678827.2,0,317575179.04,426424820.96,4473003.5,19086.658,12972746.0,0.6279952316091382,0.6098965053763441,17464836.158,0.014084864924020416,0.028589254743114797,0.054994336178269855,0.055994336178269856
2,0.057,0.058,0.002,0.060000000000000005,679700.0,971000.0000000001,1000000.0,6000.0,453865000.0,453765160.0,0,317635612.0,426364388.0,4473003.5,22903.99,12972746.0,0.6281147359445423,0.6100336021505376,17468653.490000002,0.014082185154981929,0.028582829696054995,0.05499589098340775,0.05699589098340775
3,0.057,0.058,0.003,0.061000000000000006,680400.0,972000.0000000001,1000000.0,5000.0,453865000.0,453782670.4,0,317647869.28,426352130.72,4477610.1,19086.658,12972746.0,0.6274927408292402,0.6100336021505376,17469442.758,0.014096143979020617,0.028582829696054995,0.05499625354829959,0.05799625354829959
4,0.057,0.058,0.004,0.062,681100.0,973000.0000000001,1000000.0,4000.0,453865000.0,453799873.6,0,317659911.52,426340088.48,4482216.7,15269.326,12972746.0,0.6268715998629667,0.6100336021505376,17470232.026,0.014110111277663685,0.028582829696054995,0.05499665331519199,0.058996653315191994
5,0.057,0.058,0.005,0.063,681100.0,973000.0000000001,1000000.0,4000.0,453865000.0,453799873.6,0,317659911.52,426340088.48,4482216.7,15269.326,12972746.0,0.6268715998629667,0.6100336021505376,17470232.026,0.014110111277663685,0.028582829696054995,0.05499665331519199,0.05999665331519199
6,0.057,0.058,0.006,0.064,681800.0,974000.0000000001,1000000.0,3000.0,453865000.0,453816616.0,0,317671631.20000005,426328368.79999995,4486823.2,11451.995,12972746.0,0.6262510984522313,0.6100336021505376,17471021.195,0.01412409154399809,0.028582829696054995,0.054997108583487504,0.0609971085834875
7,0.057,0.058,0.007,0.065,681800.0,974000.0000000001,1000000.0,3000.0,453865000.0,453816616.0,0,317671631.20000005,426328368.79999995,4486823.2,11451.995,12972746.0,0.6262510984522313,0.6100336021505376,17471021.195,0.01412409154399809,0.028582829696054995,0.054997108583487504,0.061997108583487504
8,0.057,0.058,0.008,0.066,683200.0,976000.0000000001,1000000.0,3000.0,454051000.0,454006763.2,0,317804734.24,426195265.76,4496036.4,11451.995,12972746.0,0.6252296558258418,0.6102836021505377,17480234.395,0.014147166217494673,0.028571120865277248,0.055003064812115934,0.06300306481211593
9,0.057,0.058,0.009000000000000001,0.067,683200.0,976000.0000000001,1000000.0,3000.0,454051000.0,454006763.2,0,317804734.24,426195265.76,4496036.4,11451.995,12972746.0,0.6252296558258418,0.6102836021505377,17480234.395,0.014147166217494673,0.028571120865277248,0.055003064812115934,0.06400306481211593
10,0.057,0.058,0.01,0.068,683200.0,976000.0000000001,1000000.0,3000.0,454051000.0,454006763.20000005,0,317804734.24,426195265.76,4496036.4,11451.995,12972746.0,0.6252296558258418,0.6102836021505377,17480234.395,0.014147166217494673,0.028571120865277248,0.055003064812115934,0.06500306481211593
11,0.057,0.058,0.011,0.069,683900.0,977000.0000000001,1000000.0,2000.0,454051000.0,454022430.4,0,317815701.28,426184298.72,4500643.0,7634.6632,12972746.0,0.624611261157152,0.6102836021505377,17481023.6632,0.014161172597432095,0.028571120865277248,0.055003650206063855,0.06600365020606386
12,0.057,0.058,0.012,0.07,683900.0,977000.0000000001,1000000.0,3000.0,454139000.0,454096913.6,0,317867839.52,426132160.48,4500643.0,11451.995,12972746.0,0.6247137297630446,0.6104018817204301,17484840.995,0.014158849812539225,0.028565584545700767,0.055006637416994394,0.06700663741699439
13,0.057,0.058,0.013000000000000001,0.07100000000000001,683900.0,977000.0000000001,1000000.0,3000.0,454139000.0,454096913.6,0,317867839.52,426132160.48,4500643.0,11451.995,12972746.0,0.6247137297630446,0.6104018817204301,17484840.995,0.014158849812539225,0.028565584545700767,0.055006637416994394,0.06800663741699439
14,0.057,0.058,0.014,0.07200000000000001,683900.0,977000.0000000001,1000000.0,3000.0,454139000.0,454096913.6,0,317867839.52,426132160.48,4500643.0,11451.995,12972746.0,0.6247137297630446,0.6104018817204301,17484840.995,0.014158849812539225,0.028565584545700767,0.055006637416994394,0.06900663741699439
15,0.057,0.058,0.015,0.07300000000000001,683900.0,977000.0000000001,1000000.0,4000.0,454224000.0,454168857.59999996,0,317918200.32,426081799.68,4500643.0,15269.326,12972746.0,0.624812705121009,0.610516129032258,17488658.326,0.014156606936846918,0.02856023900102152,0.05500993119738607,0.07000993119738608
16,0.057,0.058,0.016,0.07400000000000001,683900.0,977000.0000000001,1000000.0,4000.0,454224000.0,454168857.59999996,0,317918200.32,426081799.68,4500643.0,15269.326,12972746.0,0.624812705121009,0.610516129032258,17488658.326,0.014156606936846918,0.02856023900102152,0.05500993119738607,0.07100993119738608
17,0.057,0.058,0.017,0.07500000000000001,683900.0,977000.0000000001,1000000.0,4000.0,454224000.0,454168857.6,0,317918200.32,426081799.68,4500643.0,15269.326,12972746.0,0.624812705121009,0.610516129032258,17488658.326,0.014156606936846918,0.02856023900102152,0.05500993119738607,0.07200993119738608
18,0.057,0.058,0.018000000000000002,0.07600000000000001,685300.0,979000.0000000001,1000000.0,2000.0,454224000.0,454197427.2,0,317938199.03999996,426061800.96000004,4509856.2,7634.6632,12972746.0,0.6235754983689742,0.610516129032258,17490236.8632,0.014184694426832973,0.02856023900102152,0.05501143592060024,0.07301143592060025
19,0.057,0.058,0.019,0.077,685300.0,979000.0000000001,1000000.0,3000.0,454304000.0,454265139.2,0,317985597.44000006,426014402.55999994,4509856.2,11451.995,12972746.0,0.623668461344141,0.6106236559139785,17494054.195,0.014182580080064646,0.0285552097274072,0.05501524073995493,0.07401524073995493
20,0.057,0.058,0.02,0.078,685300.0,979000.0000000001,1000000.0,3000.0,454304000.0,454265139.2,0,317985597.44000006,426014402.55999994,4509856.2,11451.995,12972746.0,0.623668461344141,0.6106236559139785,17494054.195,0.014182580080064646,0.0285552097274072,0.05501524073995493,0.07501524073995493
21,0.057,0.058,0.021,0.079,685300.0,979000.0000000001,1000000.0,3000.0,454304000.0,454265139.2,0,317985597.44,426014402.56,4509856.2,11451.995,12972746.0,0.6236684613441409,0.6106236559139785,17494054.195,0.014182580080064648,0.0285552097274072,0.055015240739954945,0.07601524073995494
22,0.057,0.058,0.022,0.08,686000.0,980000.0000000001,1000000.0,3000.0,454382000.0,454344675.2,0,318041272.64,425958727.36,4514462.8,11451.995,12972746.0,0.6231411498793066,0.6107284946236559,17498660.795,0.014194581610513329,0.028550307890717504,0.05502009424672136,0.07702009424672135
23,0.057,0.058,0.023,0.081,686000.0,980000.0000000001,1000000.0,3000.0,454382000.0,454344675.20000005,0,318041272.64,425958727.36,4514462.8,11451.995,12972746.0,0.6231411498793066,0.6107284946236559,17498660.795,0.014194581610513329,0.028550307890717504,0.05502009424672136,0.07802009424672135
24,0.057,0.058,0.024,0.082,686000.0,980000.0000000001,1000000.0,4000.0,454458000.0,454409001.6,0,318086301.12,425913698.88,4514462.8,15269.326,12972746.0,0.6232293745885451,0.6108306451612904,17502478.126000002,0.014192572217364655,0.02854553336061858,0.055024306499125486,0.07902430649912548
25,0.057,0.058,0.025,0.083,686700.0,981000.0000000001,1000000.0,3000.0,454458000.0,454422057.6,0,318095440.32000005,425904559.68,4519069.4,11451.995,12972746.0,0.622611962776627,0.6108306451612904,17503267.395,0.014206646267717239,0.02854553336061858,0.05502520682909485,0.08002520682909485
