,hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(hydrogen)+subsidy_(£/kWh),LCOE(osw_elec)_(£/kWh)
17,0.044,0.17,0.21400000000000002,623807.48,1000000.0,0.0,556669137.336,542318980.767,433428.4373,352507337.13039994,391492662.89,8281223.7,0.0,27865165.0,0.7595295014978879,0.7482112060967742,36146388.7,0.10254081232535789,0.2725408123253579,0.05005696046551412
18,0.044,0.18,0.22399999999999998,624170.1,1000000.0,0.0,556669137.336,542374480.567,377928.26841,352543412.4604,391456587.56,8286037.6,0.0,27865165.0,0.7591659271436231,0.7482112060967742,36151202.6,0.1025439742234887,0.2825439742234887,0.05005696046551412
19,0.044,0.19,0.23399999999999999,624458.15,1000000.0,0.0,556669137.336,542415863.777,336545.16216999997,352570311.1704,391429688.85,8289861.5,0.0,27865165.0,0.7588736360345933,0.7482112060967742,36155026.5,0.1025469965975836,0.2925469965975836,0.05005696046551412
20,0.044,0.2,0.244,625059.71,1000000.0,0.0,556669137.336,542497703.317,254705.290575,352623507.2504,391376492.77,8297847.4,0.0,27865165.0,0.758257682213212,0.7482112060967742,36163012.4,0.10255417366239407,0.30255417366239407,0.05005696046551412
21,0.044,0.21,0.254,625181.43,1000000.0,0.0,556669137.136,542512979.877,239429.12686999998,352633436.5604,391366563.46000004,8299463.3,0.0,27865165.0,0.7581314000261277,0.7482112058279571,36164628.3,0.102555868362204,0.312555868362204,0.05005696048349857
22,0.044,0.22,0.264,625344.24,1000000.0,0.0,556669137.336,542532306.737,220102.066655,352645999.36039996,391354000.66,8301624.6,0.0,27865165.0,0.7579610204454869,0.7482112060967742,36166789.6,0.10255834368062114,0.32255834368062114,0.05005696046551412
23,0.044,0.23,0.274,625722.5,1000000.0,0.0,556669137.336,542574294.707,178114.43336000002,352673291.0004,391326709.02,8306646.2,0.0,27865165.0,0.7575614439179277,0.7482112060967742,36171811.2,0.10256464587208838,0.3325646458720884,0.05005696046551412
24,0.044,0.24,0.284,625846.35,1000000.0,0.0,556669137.336,542587471.1170001,164937.77924,352681856.0504,391318143.96999997,8308290.3,0.0,27865165.0,0.7574299231047908,0.7482112060967742,36173455.3,0.10256681674838024,0.34256681674838024,0.05005696046551412
25,0.044,0.25,0.294,626146.01,1000000.0,0.0,556669137.336,542618217.6570001,134191.4329,352701841.1004,391298158.92,8312268.4,0.0,27865165.0,0.7571103333905426,0.7482112060967742,36177433.4,0.10257228396406852,0.35257228396406853,0.05005696046551412
26,0.044,0.26,0.304,626368.38,1000000.0,0.0,556669137.336,542639670.097,112738.93028,352715785.1004,391284214.92,8315220.4,0.0,27865165.0,0.7568714696577465,0.7482112060967742,36180385.4,0.10257659829344272,0.36257659829344274,0.05005696046551412
27,0.044,0.27,0.314,626545.68,1000000.0,0.0,556669137.336,542656146.357,96262.83093999999,352726495.0304,391273504.99,8317574.0,0.0,27865165.0,0.7566802653318848,0.7482112060967742,36182739.0,0.10258015632446768,0.3725801563244677,0.05005696046551412
28,0.044,0.28,0.324,626620.4,1000000.0,0.0,556669137.336,542662703.6769999,89705.26505999999,352730757.0604,391269242.96000004,8318566.0,0.0,27865165.0,0.7565991785774808,0.7482112060967742,36183731.0,0.1025817291963685,0.3825817291963685,0.05005696046551412
29,0.044,0.29,0.33399999999999996,626883.82,1000000.0,0.0,556669137.336,542685056.777,67352.12623,352745286.6404,391254713.38,8322063.0,0.0,27865165.0,0.7563124039878216,0.7482112060967742,36187228.0,0.102587417523428,0.39258741752342796,0.05005696046551412
30,0.044,0.3,0.344,626891.16,1000000.0,0.0,556669137.336,542685653.457,66755.30316,352745674.9004,391254325.12,8322160.4,0.0,27865165.0,0.7563043810987979,0.7482112060967742,36187325.4,0.10258758072715625,0.4025875807271562,0.05005696046551412
