,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
12,0.065,0.065,0.06,0.118,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
13,0.065,0.065,0.065,0.123,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
14,0.065,0.065,0.07,0.128,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
15,0.065,0.065,0.075,0.133,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
16,0.065,0.065,0.08,0.138,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
17,0.065,0.065,0.085,0.14300000000000002,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
18,0.065,0.065,0.09,0.148,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
19,0.065,0.065,0.095,0.153,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
20,0.065,0.065,0.1,0.158,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
21,0.065,0.065,0.105,0.163,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
22,0.065,0.065,0.11,0.168,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
23,0.065,0.065,0.115,0.17300000000000001,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
24,0.065,0.065,0.12,0.178,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
25,0.065,0.065,0.125,0.183,0.0,0.0,124914.3,0.0,523661356.59999996,-0.0,523661356.59999996,0.0,8760000000.0,0.0,0.0,0.0,,0.478557648530225,0.0,,0.0,,
26,0.065,0.065,0.13,0.188,604.1,863.0000000000001,124914.3,0.0,523661356.59999996,7436671.0,516224685.59999996,5205669.700000001,8754794330.300003,508433.3,0.0,0.0,0.983702254533141,0.478557648530225,508433.3,0.09766914331887017,0.0,0.09766914331887017,0.22766914331887017
27,0.065,0.065,0.135,0.193,41225.1,58893.0,124914.3,0.0,523661356.59999996,335387556.0,188273800.6,234771289.19999996,8525228710.800001,23509636.0,0.0,0.0,0.6500984953208616,0.478557648530225,23509636.0,0.10013846275714025,0.0,0.10013846275714025,0.23513846275714026
28,0.065,0.065,0.14,0.198,67776.8,96824.00000000001,124914.3,0.0,523661356.59999996,466257126.0,57404230.6,326379988.20000005,8433620011.799999,33117154.0,0.0,0.0,0.5497159724352279,0.478557648530225,33117154.0,0.10146808994829173,0.0,0.10146808994829173,0.24146808994829175
29,0.065,0.065,0.145,0.20299999999999999,79368.8,113384.00000000001,124914.3,0.0,523661356.59999996,507198788.3,16462568.3,355039151.81,8404960848.190001,36259038.0,0.0,0.0,0.510648813387053,0.478557648530225,36259038.0,0.10212687196651514,0.0,0.10212687196651514,0.24712687196651512
