,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
0,0.057,0.058,0.0,0.058,681800.0,974000.0000000001,1000000.0,5000.0,551921000.0,551823003.1999999,0,386276102.23999995,357723897.76000005,5062194.9,21456.75,14350280.0,0.761496493784637,0.7418293010752688,19433931.65,0.013105120587694996,0.02600060515907168,0.050310986202106195,0.050310986202106195
1,0.057,0.058,0.005,0.063,683200.0,976000.0000000001,1000000.0,5000.0,552153000.0,552060686.4000001,0,386442480.48,357557519.52,5072589.6,21456.75,14350280.0,0.7602633725542042,0.742141129032258,19444326.35,0.013126376773328176,0.02598968039655675,0.05031622384228621,0.05531622384228621
2,0.057,0.058,0.01,0.068,685300.0,979000.0000000001,1000000.0,4000.0,552361000.0,552293416.0,0,386605391.2,357394608.8,5088181.6,17165.4,14350280.0,0.7582531769305962,0.7424206989247312,19455627.0,0.013161176010004902,0.02597989358408722,0.05032425166035812,0.060324251660358125
3,0.057,0.058,0.015,0.07300000000000001,686700.0,981000.0000000001,1000000.0,3000.0,552460000.0,552412844.8000001,0,386688991.36,357311008.64,5098576.2,12874.05,14350280.0,0.7568709304747187,0.7425537634408602,19461730.25,0.013185211666016433,0.025975238026282446,0.050329155173392315,0.06532915517339231
4,0.057,0.058,0.02,0.078,687400.0,982000.0000000001,1000000.0,3000.0,552551000.0,552505995.1999999,0,386754196.64,357245803.36,5103773.5,12874.05,14350280.0,0.7562276832446401,0.7426760752688172,19466927.55,0.013196426940780461,0.025970960146665195,0.05033410812118551,0.07033410812118551
5,0.057,0.058,0.025,0.083,688800.0,984000.0000000001,1000000.0,1000.0,552551000.0,552537022.4,0,386775915.67999995,357224084.32,5114168.2,4291.3499,14350280.0,0.754733016435003,0.7426760752688172,19468739.5499,0.013222561159240382,0.025970960146665195,0.05033596653936309,0.07533596653936309
6,0.057,0.058,0.03,0.088,688800.0,984000.0000000001,1000000.0,2000.0,552633000.0,552606427.2,0,386824499.03999996,357175500.96000004,5114168.2,8582.6998,14350280.0,0.7548278193023865,0.7427862903225807,19473030.8998,0.013220900466987135,0.025967106560773605,0.050340738366176675,0.08034073836617667
7,0.057,0.058,0.035,0.093,689500.0,985000.0000000001,1000000.0,1000.0,552633000.0,552620404.8,0,386834283.36,357165716.64,5119365.5,4291.3499,14350280.0,0.754080569837891,0.7427862903225807,19473936.8499,0.013234001535576823,0.025967106560773605,0.05034180704138094,0.08534180704138095
8,0.057,0.058,0.04,0.098,689500.0,985000.0000000001,1000000.0,2000.0,552707000.0,552683038.4,0,386878126.88,357121873.12,5119365.5,8582.6998,14350280.0,0.7541660367883849,0.742885752688172,19478228.1998,0.013232501773324343,0.02596362991603146,0.05034719423629153,0.09034719423629153
9,0.057,0.058,0.045,0.10300000000000001,690200.0,986000.0000000001,1000000.0,1000.0,552707000.0,552695633.6000001,0,386886943.52,357113056.48,5124562.8,4291.3499,14350280.0,0.7534183319156361,0.742885752688172,19479134.1499,0.013245633862376871,0.02596362991603146,0.05034838853095862,0.09534838853095862
10,0.057,0.058,0.05,0.10800000000000001,690200.0,986000.0000000001,1000000.0,2000.0,552773000.0,552751496.0,0,386926047.20000005,357073952.79999995,5124562.8,8582.6998,14350280.0,0.7534944818861917,0.7429744623655914,19483425.4998,0.013244295226656426,0.025960529910107766,0.0503543910801361,0.10035439108013611
11,0.057,0.058,0.055,0.113,690900.0,987000.0000000001,1000000.0,1000.0,552773000.0,552762862.4,0,386934003.68,357065996.32,5129760.2,4291.3499,14350280.0,0.752746541599939,0.7429744623655914,19484331.5499,0.013257455150523255,0.025960529910107766,0.050355697262559077,0.10535569726255908
12,0.057,0.058,0.06,0.118,690900.0,987000.0000000001,1000000.0,1000.0,552773000.0,552762862.4,0,386934003.68,357065996.32,5129760.2,4291.3499,14350280.0,0.752746541599939,0.7429744623655914,19484331.5499,0.013257455150523255,0.025960529910107766,0.050355697262559077,0.11035569726255907
13,0.057,0.058,0.065,0.123,690900.0,987000.0000000001,1000000.0,1000.0,552773000.0,552762862.4,0,386934003.68,357065996.32,5129760.2,4291.3499,14350280.0,0.752746541599939,0.7429744623655914,19484331.5499,0.013257455150523255,0.025960529910107766,0.050355697262559077,0.11535569726255908
14,0.057,0.058,0.07,0.128,691600.0,988000.0000000001,1000000.0,1.1921196e-10,552773000.0,552773000.0,0,386941100.0,357058900.0,5134957.5,5.1158025e-10,14350280.0,0.7519984436898698,0.7429744623655914,19485237.5,0.013270643774982807,0.025960529910107766,0.05035711507513676,0.12035711507513677
15,0.057,0.058,0.075,0.133,691600.0,988000.0000000001,1000000.0,1.1921196e-10,552773000.0,552773000.0,0,386941100.0,357058900.0,5134957.5,5.1158025e-10,14350280.0,0.7519984436898698,0.7429744623655914,19485237.5,0.013270643774982807,0.025960529910107766,0.05035711507513676,0.12535711507513675
16,0.057,0.058,0.08,0.138,691600.0,988000.0000000001,1000000.0,1000.0,552826000.0,552817859.2,0,386972501.44000006,357027498.55999994,5134957.5,4291.3499,14350280.0,0.75205947063689,0.7430456989247312,19489528.8499,0.013269566909513784,0.025958041047273464,0.05036411832204011,0.13036411832204012
17,0.057,0.058,0.085,0.14300000000000002,691600.0,988000.0000000001,1000000.0,1000.0,552826000.0,552817859.2,0,386972501.44000006,357027498.55999994,5134957.5,4291.3499,14350280.0,0.75205947063689,0.7430456989247312,19489528.8499,0.013269566909513784,0.025958041047273464,0.05036411832204011,0.13536411832204012
18,0.057,0.058,0.09,0.148,691600.0,988000.0000000001,1000000.0,1000.0,552826000.0,552817859.1999999,0,386972501.44000006,357027498.55999994,5134957.5,4291.3499,14350280.0,0.75205947063689,0.7430456989247312,19489528.8499,0.013269566909513784,0.025958041047273464,0.05036411832204011,0.1403641183220401
19,0.057,0.058,0.095,0.153,691600.0,988000.0000000001,1000000.0,1000.0,552826000.0,552817859.2,0,386972501.44000006,357027498.55999994,5134957.5,4291.3499,14350280.0,0.75205947063689,0.7430456989247312,19489528.8499,0.013269566909513784,0.025958041047273464,0.05036411832204011,0.1453641183220401
20,0.057,0.058,0.1,0.158,692300.0,989000.0000000001,1000000.0,0.0,552826000.0,552826000.0,0,386978200.0,357021800.0,5140154.8,0.0,14350280.0,0.7513101101362297,0.7430456989247312,19490434.8,0.013282801976958908,0.025958041047273464,0.05036571775877814,0.15036571775877816
21,0.057,0.058,0.105,0.163,692300.0,989000.0000000001,1000000.0,0.0,552826000.0,552826000.0,0,386978200.0,357021800.0,5140154.8,0.0,14350280.0,0.7513101101362297,0.7430456989247312,19490434.8,0.013282801976958908,0.025958041047273464,0.05036571775877814,0.15536571775877814
22,0.057,0.058,0.11,0.168,692300.0,989000.0000000001,1000000.0,0.0,552826000.0,552826000.0,0,386978200.0,357021800.0,5140154.8,0.0,14350280.0,0.7513101101362297,0.7430456989247312,19490434.8,0.013282801976958908,0.025958041047273464,0.05036571775877814,0.16036571775877814
23,0.057,0.058,0.115,0.17300000000000001,692300.0,989000.0000000001,1000000.0,0.0,552826000.0,552826000.0,0,386978200.0,357021800.0,5140154.8,0.0,14350280.0,0.7513101101362297,0.7430456989247312,19490434.8,0.013282801976958908,0.025958041047273464,0.05036571775877814,0.16536571775877815
24,0.057,0.058,0.12,0.178,692300.0,989000.0000000001,1000000.0,0.0,552826000.0,552826000.0,0,386978200.0,357021800.0,5140154.8,0.0,14350280.0,0.7513101101362297,0.7430456989247312,19490434.8,0.013282801976958908,0.025958041047273464,0.05036571775877814,0.17036571775877812
25,0.057,0.058,0.125,0.183,692300.0,989000.0000000001,1000000.0,1000.0,552865000.0,552859009.6,0,387001306.72,356998693.28,5140154.8,4291.3499,14350280.0,0.7513549713515336,0.7430981182795698,19494726.1499,0.013282008899569328,0.025956209924665154,0.05037379929056587,0.17537379929056587
26,0.057,0.058,0.13,0.188,692300.0,989000.0000000001,1000000.0,1000.0,552865000.0,552859009.6,0,387001306.72,356998693.28,5140154.8,4291.3499,14350280.0,0.7513549713515336,0.7430981182795698,19494726.1499,0.013282008899569328,0.025956209924665154,0.05037379929056587,0.18037379929056588
