,hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(hydrogen)+subsidy_(£/kWh),LCOE(osw_elec)_(£/kWh)
10,0.057,0.1,0.157,99455.447,1000000.0,0.0,1156419.959,1072636.9545999998,54872.503,750845.8695,23249154.119999997,15858.326,0.0,760730.54,0.3145654210623577,0.04818416495833334,776588.866,1.034285327449617,1.1342853274496172,0.6578324198570842
11,0.057,0.11,0.167,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.1096307870366282,0.6578324198570842
12,0.057,0.12,0.177,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.1196307870366282,0.6578324198570842
13,0.057,0.13,0.187,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.129630787036628,0.6578324198570842
14,0.057,0.14,0.197,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.1396307870366282,0.6578324198570842
15,0.057,0.15,0.207,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.149630787036628,0.6578324198570842
16,0.057,0.16,0.217,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.159630787036628,0.6578324198570842
17,0.057,0.17,0.227,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.169630787036628,0.6578324198570842
18,0.057,0.18,0.237,113598.33,1000000.0,0.0,1156419.959,1113045.1945999998,14464.265,779131.6354999999,23220868.36,18113.43,0.0,760730.54,0.2857772481851919,0.04818416495833334,778843.9700000001,0.9996307870366281,1.179630787036628,0.6578324198570842
19,0.057,0.19,0.247,123723.32,1000000.0,0.0,1156419.959,1127509.4545999998,-0.0,789256.6254999998,23210743.369999997,19727.875,0.0,760730.54,0.26580027701460535,0.04818416495833334,780458.415,0.9888525351378253,1.1788525351378254,0.6578324198570842
20,0.057,0.2,0.257,123723.32,1000000.0,0.0,1156419.959,1127509.4545999998,-0.0,789256.6254999998,23210743.369999997,19727.875,0.0,760730.54,0.26580027701460535,0.04818416495833334,780458.415,0.9888525351378253,1.1888525351378254,0.6578324198570842
21,0.057,0.21,0.267,123723.32,1000000.0,0.0,1156419.959,1127509.4545999998,-0.0,789256.6254999998,23210743.369999997,19727.875,0.0,760730.54,0.26580027701460535,0.04818416495833334,780458.415,0.9888525351378253,1.1988525351378254,0.6578324198570842
22,0.057,0.22,0.277,123723.32,1000000.0,0.0,1156419.959,1127509.4545999998,-0.0,789256.6254999998,23210743.369999997,19727.875,0.0,760730.54,0.26580027701460535,0.04818416495833334,780458.415,0.9888525351378253,1.2088525351378254,0.6578324198570842
