,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
16,0.057,0.057,0.08,0.138,0.0,0.0,124140.0,0.0,61941284.0,-0.0,61941284.0,0.0,744000000.0,0.0,0.0,0.0,,0.6706493795593251,0.0,,0.0,,
17,0.057,0.057,0.085,0.14300000000000002,0.0,0.0,124140.0,0.0,61941284.0,-0.0,61941284.0,0.0,744000000.0,0.0,0.0,0.0,,0.6706493795593251,0.0,,0.0,,
18,0.057,0.057,0.09,0.148,0.0,0.0,124140.0,0.0,61941284.0,-0.0,61941284.0,0.0,744000000.0,0.0,0.0,0.0,,0.6706493795593251,0.0,,0.0,,
19,0.057,0.057,0.095,0.153,0.0,0.0,124140.0,0.0,61941284.0,-0.0,61941284.0,0.0,744000000.0,0.0,0.0,0.0,,0.6706493795593251,0.0,,0.0,,
20,0.057,0.057,0.1,0.158,0.0,0.0,124140.0,0.0,61941284.0,-0.0,61941284.0,0.0,744000000.0,0.0,0.0,0.0,,0.6706493795593251,0.0,,0.0,,
21,0.057,0.057,0.105,0.163,0.0,0.0,124140.0,0.0,61941284.0,-0.0,61941284.0,0.0,744000000.0,0.0,0.0,0.0,,0.6706493795593251,0.0,,0.0,,
22,0.057,0.057,0.11,0.168,53049.5,75785.0,124140.0,0.0,61941284.0,43823231.0,18118053.0,30676261.700000003,713323738.3,2684752.9,0.0,0.0,0.7772275807125564,0.6706493795593251,2684752.9,0.08751890716853546,0.0,0.08751890716853546,0.19751890716853546
23,0.057,0.057,0.115,0.17300000000000001,81263.0,116090.00000000001,124140.0,0.0,61941284.0,60258971.0,1682313.0,42181279.7,701818720.3,3720951.8,0.0,0.0,0.6976762907347562,0.6706493795593251,3720951.8,0.08821334550454617,0.0,0.08821334550454617,0.20321334550454617
24,0.057,0.057,0.12,0.178,84956.9,121367.0,124140.0,0.0,61941284.0,61492297.0,448987.0,43044607.900000006,700955392.1,3804260.5,0.0,0.0,0.6810000809771767,0.6706493795593251,3804260.5,0.08837949015212192,0.0,0.08837949015212192,0.20837949015212193
25,0.057,0.057,0.125,0.183,86377.2,123396.0,124140.0,0.0,61941284.0,61861499.0,79785.0,43303049.3,700696950.6999999,3830307.0,0.0,0.0,0.6738239171064606,0.6706493795593251,3830307.0,0.08845351682889455,0.0,0.08845351682889455,0.21345351682889455
26,0.057,0.057,0.13,0.188,86660.7,123801.0,124140.0,0.0,61941284.0,61920764.0,20520.0,43344534.8,700655465.2,3834683.5,0.0,0.0,0.6722630134920827,0.6706493795593251,3834683.5,0.08846982711186002,0.0,0.08846982711186002,0.21846982711186003
27,0.057,0.057,0.135,0.193,86718.1,123883.00000000001,124140.0,0.0,61941284.0,61930576.0,10708.0,43351403.2,700648596.8,3835444.9,0.0,0.0,0.6719244892792098,0.6706493795593251,3835444.9,0.08847337379842873,0.0,0.08847337379842873,0.22347337379842874
28,0.057,0.057,0.14,0.198,86747.5,123925.00000000001,124140.0,0.0,61941284.0,61934890.0,6394.0,43354423.0,700645577.0,3835794.4,0.0,0.0,0.6717435537016189,0.6706493795593251,3835794.4,0.08847527275360118,0.0,0.08847527275360118,0.2284752727536012
29,0.057,0.057,0.145,0.20299999999999999,86759.4,123942.0,124140.0,0.0,61941284.0,61936422.0,4862.0,43355495.400000006,700644504.5999999,3835923.6,0.0,0.0,0.6716680304679453,0.6706493795593251,3835923.6,0.08847606432839883,0.0,0.08847606432839883,0.23347606432839882
