,elec_cost_(£/kWh),hydrogen_cost_(£/kWh),hydrogen_subsidy_(£/kWh),hydrogen_cost+subsidy_(£/kWh),electrolysis_capacity(hydrogen)_(kW),electrolysis_capacity(elec)_(kW),osw_capacity_(kW),battery_capactiy_(kW),osw_elec_produced_(kWh),osw_elec_consumed_by_electrolyser_(kWh),osw_elec_exported_to_grid_(kWh),green_hydrogen_prod_(kWh),alt_hydrogen_prod_(kWh),electrolysis_cost_(£),battery_cost_(£),osw_cost_(£),electrolysis_capfactor,osw_capfactor,total_system_cost_(£),LCOE(hydrogen)_(£/kWh),LCOE(osw_elec)_(£/kWh),LCOE(system)_(£/kWh),LCOE(system)+subsidy_(£/kWh)
15,0.057,0.058,0.015,0.07300000000000001,5032.5673,7189.381857142857,37108.475,0.0,190405159.78,8286239.182000001,0,5800367.670399999,359199632.33000004,292894.5,0.0,0.0,0.1315714999236779,0.054515589755261544,292894.5,0.050495850719028935,0.0,0.050495850719028935,0.06549585071902894
16,0.057,0.058,0.016,0.07400000000000001,5032.5673,7189.381857142857,37108.475,0.0,190405159.78,8286239.182000001,0,5800367.670399999,359199632.33000004,292894.5,0.0,0.0,0.1315714999236779,0.054515589755261544,292894.5,0.050495850719028935,0.0,0.050495850719028935,0.06649585071902894
17,0.057,0.058,0.017,0.07500000000000001,5178.5484,7397.926285714286,37108.475,0.0,187417895.44,8441396.352,0,5908977.4104,359091022.59,301390.57,0.0,0.0,0.13025673377388394,0.054515589755261544,301390.57,0.051005537687374196,0.0,0.051005537687374196,0.06800553768737419
18,0.057,0.058,0.018000000000000002,0.07600000000000001,5178.5484,7397.926285714286,37108.475,0.0,187417895.44,8441396.352,0,5908977.4104,359091022.59,301390.57,0.0,0.0,0.13025673377388394,0.054515589755261544,301390.57,0.051005537687374196,0.0,0.051005537687374196,0.06900553768737419
19,0.057,0.058,0.019,0.077,5178.5484,7397.926285714286,37108.475,0.0,187417895.44,8441396.350999992,0,5908977.410399994,359091022.59,301390.57,0.0,0.0,0.1302567337738838,0.054515589755261544,301390.57,0.05100553768737425,0.0,0.05100553768737425,0.07000553768737425
20,0.057,0.058,0.02,0.078,7573.3812,10819.116,37108.475,0.0,139992412.0,10904652.852,0,7633257.110399999,357366742.89,440769.41,0.0,0.0,0.11505777399211772,0.054515589755261544,440769.41,0.057743294065055115,0.0,0.057743294065055115,0.07774329406505512
21,0.057,0.058,0.021,0.079,7573.3812,10819.116,37108.475,0.0,139992412.0,10904652.852,0,7633257.110399999,357366742.89,440769.41,0.0,0.0,0.11505777399211772,0.054515589755261544,440769.41,0.057743294065055115,0.0,0.057743294065055115,0.07874329406505512
22,0.057,0.058,0.022,0.08,7573.3812,10819.116,37108.475,0.0,139992412.0,10904652.852,0,7633257.110399999,357366742.89,440769.41,0.0,0.0,0.11505777399211772,0.054515589755261544,440769.41,0.057743294065055115,0.0,0.057743294065055115,0.07974329406505512
23,0.057,0.058,0.023,0.081,7601.3438,10859.062571428572,37108.475,0.0,139457119.47,10932455.732,0,7652719.010399999,357347280.99,442396.82,0.0,0.0,0.11492679235847025,0.054515589755261544,442396.82,0.0578091028036944,0.0,0.0578091028036944,0.0808091028036944
24,0.057,0.058,0.024,0.082,7601.3438,10859.062571428572,37108.475,0.0,139457119.47,10932455.732,0,7652719.010399999,357347280.99,442396.82,0.0,0.0,0.11492679235847025,0.054515589755261544,442396.82,0.0578091028036944,0.0,0.0578091028036944,0.0818091028036944
25,0.057,0.058,0.025,0.083,7601.3438,10859.062571428572,37108.475,0.0,139457119.47,10932455.732,0,7652719.010399999,357347280.99,442396.82,0.0,0.0,0.11492679235847025,0.054515589755261544,442396.82,0.0578091028036944,0.0,0.0578091028036944,0.0828091028036944
26,0.057,0.058,0.026000000000000002,0.084,7856.0869,11222.981285714286,37108.475,0.0,134748693.03,11177009.132,0,7823906.250399998,357176093.47,457222.83,0.0,0.0,0.11368764046161127,0.054515589755261544,457222.83,0.05843920100354275,0.0,0.05843920100354275,0.08443920100354275
